,Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,balls,overall_average,strike_rate,centuries,thirties,fifties,zeros,overall_notout,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s,calculated_home_points,calculated_away_points,calculated_form_points,calculated_value
293,293,294,OL Pitcher,Bermuda,1,13,18,13.0,72.22222222,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,0,0,0,0,13.0,0,0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,5.0,7.000000000000001
294,294,295,DL Hemp,Bermuda,1,20,30,20.0,66.66666667,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,0,0,0,0,0,20.0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,5.0,7.000000000000001
295,295,296,JJ Celestine,Bermuda,1,0,1,0.0,0.0,0,0,0,1,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,297,SD Outerbridge,Bermuda,1,37,36,0.0,102.7777778,0,1,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37,0,1,0,0,1,0.0,0,0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40540540540540543,5.405405405405405,0.40540540540540543
297,297,298,IH Romaine,Bermuda,1,8,12,8.0,66.66666667,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,0,8.0,0,0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
298,298,299,J Edness,Bermuda,1,0,1,0.0,0.0,0,0,0,1,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,300,RJ Trott,Bermuda,7,30,60,7.5,36.91062632,0,0,0,3,3,1,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0,0,0,3,7.5,0,0,25.0,2.0,6.25,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.5,35.0,12.25
300,300,301,GH O'Brien,Bermuda,4,25,31,12.5,100.297619,0,0,0,0,2,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25,0,0,0,0,2,12.5,0,0,25.0,2.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,20.0,14.000000000000002
301,301,302,SHT Kandamby,Sri Lanka,2,12,18,6.0,66.66666667,0,0,0,0,0,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,0,0,0,0,0,6.0,0,0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.000000000000001,10.0,6.999999999999998
302,302,303,T Thushara,Sri Lanka,2,4,8,2.0,50.0,0,0,0,0,0,1,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,0,0,2.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,7.0,10.0,7.0
303,303,304,KMDN Kulasekara,Sri Lanka,29,196,184,9.333333333,79.85482908,0,1,0,5,8,11,18,68.0,3.0,8.5,0.0,0.0,1.0,0.0,0.0,0.0,10,67,2,0,0,0,3,9.571428571,0,0,128.0,5.0,9.846153846,0.0,0.0,4.0,1.0,0.0,0.0,9.625,11.80168269215625,50.0,11.886054421423468
304,304,305,RS Bopara,England,35,711,619,27.34615385,100.2952656,0,8,3,0,9,18,17,412.0,4.0,29.42857143,0.0,0.0,0.0,5.0,2.0,0.0,10,199,0,2,0,0,4,33.16666667,0,0,299.0,5.0,24.91666667,0.0,0.0,0.0,3.0,1.0,0.0,14.898058252864077,14.180880714816054,51.50753768844221,19.760629667018282
305,305,306,SM Davies,England,5,102,83,20.4,141.5934066,0,1,0,0,0,2,3,42.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,5,102,0,1,0,0,0,20.4,0,0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7142857142857135,7.000000000000001,25.73529411764706,7.735294117647058
306,306,307,GJ Batty,England,1,4,7,4.0,57.14285714,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,4.0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
307,307,308,A Khan,England,1,2,4,2.0,50.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,2.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
308,308,309,JH Stander,Scotland,4,25,24,6.25,62.5,0,0,0,1,0,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25,1,0,0,0,0,6.25,0,0,25.0,0.0,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.000000000000001,20.0,7.000000000000001
309,309,310,MJ North,Australia,1,20,21,20.0,95.23809524,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,0,0,0,0,0,20.0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,5.0,7.000000000000001
310,310,311,NM Hauritz,Australia,2,6,11,3.0,79.16666667,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,3.0,0,0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,10.0,6.999999999999998
311,311,312,Ahmed Shehzad,Pakistan,59,1471,1326,26.26785714,98.75372166,1,11,7,2,3,7,52,261.0,1.0,43.5,0.0,0.0,0.0,2.0,2.0,0.0,10,299,0,2,1,0,1,33.22222222,0,0,1210.0,2.0,24.2,0.0,0.0,2.0,9.0,5.0,1.0,10.580459770114942,22.106446280991733,52.0066889632107,24.822314751067296
312,312,313,AJ Redmond,New Zealand,6,126,84,21.0,121.7887668,0,0,1,0,0,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,126,0,0,1,0,0,21.0,0,0,126.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.428571428571427,31.428571428571427,8.428571428571427
313,313,314,JF Mooney,Ireland,19,202,194,16.83333333,102.4753755,0,1,0,0,7,4,15,28.0,1.0,9.333333333,0.0,0.0,0.0,0.0,0.0,0.0,10,80,0,0,0,0,4,13.33333333,0,0,174.0,6.0,19.33333333,0.0,0.0,0.0,1.0,0.0,0.0,9.333333332999999,12.959770112931032,50.0,12.494224420247523
314,314,315,WK McCallan,Ireland,3,11,15,11.0,53.96825397,0,0,0,1,2,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,0,0,2,11.0,0,0,11.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.999999999999996,15.0,20.999999999999996
315,315,316,RM West,Ireland,4,11,11,5.5,100.0,0,0,0,0,2,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0,0,0,0,2,5.5,0,0,11.0,2.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,14.0
316,316,317,PC Connell,Ireland,3,4,7,4.0,41.66666667,0,0,0,1,2,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0,0,0,2,4.0,0,0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.999999999999996,15.0,20.999999999999996
317,317,318,AN Kervezee,Netherlands,8,245,226,35.0,90.97071241,0,2,2,0,1,0,8,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8,245,0,2,2,0,1,35.0,0,0,245.0,1.0,35.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.938775510204081,42.93877551020408,10.938775510204081
318,318,319,B Zuiderent,Netherlands,5,85,103,21.25,77.21212121,0,1,0,0,1,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,85,0,1,0,0,1,21.25,0,0,85.0,1.0,21.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.632352941176471,25.88235294117647,9.632352941176471
319,319,320,E Schiferli,Netherlands,2,7,15,7.0,48.21428571,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,1,7.0,0,0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999996,10.0,13.999999999999996
320,320,321,J Smits,Netherlands,1,11,19,0.0,57.89473684,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,0,0,0,1,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
321,321,322,DP Nannes,Netherlands,4,22,19,7.333333333,92.26190476,0,0,0,1,1,1,3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22,1,0,0,0,1,7.333333333,0,0,18.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.999999999999998,20.0,9.33333333290909
322,322,323,PM Seelaar,Netherlands,35,436,409,18.16666667,88.84747892,0,2,1,0,11,10,25,169.0,6.0,42.25,0.0,0.0,0.0,2.0,0.0,0.0,10,106,0,0,0,0,2,13.25,0,0,267.0,5.0,13.35,0.0,0.0,0.0,0.0,1.0,0.0,19.275147928994084,11.558988764044944,50.0,15.024847096674312
323,323,324,AD Mathews,Sri Lanka,63,1148,1002,24.95652174,112.4382028,0,9,5,2,17,22,41,292.0,4.0,16.22222222,0.0,0.0,1.0,3.0,0.0,0.0,10,155,1,1,1,0,1,17.22222222,0,0,856.0,13.0,30.57142857,0.0,0.0,1.0,6.0,5.0,0.0,11.945966513287669,21.745327102324765,52.90322580645161,25.227200424512194
324,324,325,IG Butler,New Zealand,5,5,11,2.5,58.33333333,0,0,0,1,3,1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1,0,0,0,3,2.5,0,0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,25.0,17.5
325,325,326,Shahzaib Hasan,Pakistan,10,116,133,11.6,60.06420361,0,1,0,3,0,0,10,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,116,3,1,0,0,0,11.6,0,0,116.0,0.0,11.6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.293103448275861,51.293103448275865,8.293103448275861
326,326,327,JS Foster,England,5,37,32,12.33333333,105.6666667,0,0,0,0,2,5,0,37.0,2.0,12.33333333,0.0,0.0,0.0,0.0,0.0,0.0,5,37,0,0,0,0,2,12.33333333,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666663513514,0.0,25.0,11.666666663513514
327,327,328,JP Bray,Ireland,2,2,17,1.0,10.0,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0,0,0,1.0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
328,328,329,EJG Morgan,England,96,2311,1713,30.81333333,118.2598582,0,16,14,3,21,29,67,629.0,5.0,26.20833333,0.0,0.0,1.0,4.0,4.0,0.0,10,173,0,0,1,0,1,19.22222222,0,0,1682.0,16.0,32.98039216,0.0,0.0,2.0,12.0,10.0,0.0,16.757220454674083,28.316173557098697,51.73410404624278,36.37670272512332
329,329,330,RWT Key,England,1,10,9,0.0,111.1111111,0,0,0,0,1,1,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
330,330,331,GA Rogers,Scotland,1,1,3,0.0,33.33333333,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
331,331,332,CS MacLeod,Scotland,40,843,751,26.34375,97.70331853,0,7,5,4,8,2,38,37.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,10,318,1,3,2,0,0,31.8,0,0,806.0,8.0,26.86666667,0.0,0.0,4.0,7.0,5.0,0.0,7.0,20.88899917397022,53.30188679245283,20.849644128113876
332,332,333,AU Rashid,England,16,56,73,6.222222222,90.31171679,0,0,0,0,7,6,10,25.0,4.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,10,32,0,0,0,0,4,5.333333333,0,0,31.0,3.0,4.428571429,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.000000000967741,50.0,12.444444443999998
333,333,334,M Muralitharan,Sri Lanka,2,1,5,0.5,12.5,0,0,0,1,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,10.0,7.0
334,334,335,BAW Mendis,Sri Lanka,6,8,18,2.666666667,84.04761905,0,0,0,2,3,3,3,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6,8,2,0,0,0,3,2.666666667,0,0,7.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,20.999999999999996,10.499999999999998,30.0,14.00000000175
335,335,336,Umar Akmal,Pakistan,79,1690,1405,26.82539683,100.2546858,0,15,8,10,16,4,75,34.0,0.0,8.5,0.0,0.0,2.0,1.0,0.0,0.0,10,181,3,2,1,0,2,22.625,0,0,1656.0,16.0,28.06779661,0.0,0.0,8.0,14.0,8.0,0.0,8.76470588235294,29.27873986730072,53.31491712707182,30.514464169816566
336,336,337,JL Denly,England,12,125,119,12.5,72.94946502,0,1,0,2,2,3,9,49.0,2.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,10,125,0,1,0,0,2,15.625,0,0,76.0,0.0,8.444444444,0.0,0.0,1.0,1.0,0.0,0.0,20.999999999999996,8.776315789105261,51.2,9.84
337,337,338,RJMGM Rupasinghe,Sri Lanka,2,33,39,16.5,85.71428571,0,0,0,0,0,2,0,33.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2,33,0,0,0,0,0,16.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,7.0
338,338,339,Nazmul Hossain,Bangladesh,2,3,15,0.0,12.5,0,0,0,1,2,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0,0,2,0.0,0,0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
339,339,340,Rubel Hossain,Bangladesh,12,20,36,6.666666667,52.22222222,0,0,0,4,9,2,10,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,12,3,0,0,0,7,4.0,0,0,20.0,8.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,50.0,28.000000001400004
340,340,341,DM Richards,West Indies,1,0,1,0.0,0.0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,341,342,TM Dowlin,West Indies,2,68,70,68.0,96.96969697,0,2,0,0,1,1,1,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,68,0,2,0,0,1,68.0,0,0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40540540540540543,7.483870967741934,10.88235294117647,14.88235294117647
342,342,343,FL Reifer,West Indies,1,22,20,22.0,110.0,0,0,0,0,0,1,0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,0,0,0,0,0,22.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,7.0
343,343,344,DE Bernard,West Indies,1,1,1,0.0,100.0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
344,344,345,I Udana,Sri Lanka,20,230,164,19.16666667,119.2623626,0,1,1,2,8,9,11,67.0,5.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,10,177,0,1,1,0,3,25.28571429,0,0,163.0,3.0,20.375,0.0,0.0,2.0,1.0,1.0,0.0,15.75,12.66180981595092,52.54237288135593,15.579710146956522
345,345,346,Mohammad Amir,Pakistan,12,59,74,7.375,72.25931476,0,0,0,1,4,2,10,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,1,0,0,0,4,9.166666667,0,0,53.0,3.0,7.571428571,0.0,0.0,1.0,0.0,0.0,0.0,13.999999999999996,9.999999999433962,50.0,10.5
346,346,347,BJ Watling,New Zealand,4,38,60,9.5,61.94444444,0,0,0,0,0,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,38,0,0,0,0,0,9.5,0,0,38.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,7.0
347,347,348,PR Stirling,Ireland,71,2039,1475,31.36923077,110.1300987,0,6,18,8,6,11,60,199.0,1.0,19.9,0.0,0.0,2.0,1.0,1.0,0.0,10,318,1,0,3,0,1,35.33333333,0,0,1840.0,5.0,33.45454545,0.0,0.0,6.0,5.0,17.0,0.0,10.18743718592965,26.712450591847823,52.83018867924528,29.58337797581658
348,348,349,WB Rankin,Ireland,15,64,78,10.66666667,67.74928775,0,0,0,4,9,3,12,22.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10,35,3,0,0,0,5,7.0,0,0,42.0,8.0,10.5,0.0,0.0,4.0,0.0,0.0,0.0,10.499999999999998,20.999999999999996,50.0,17.50000000546875
349,349,350,Z Khan,India,3,13,10,6.5,94.44444444,0,0,0,1,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,0,0,0,1,6.5,0,0,13.0,1.0,6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5,15.0,10.5
350,350,351,Karim Sadiq,Afghanistan,31,442,416,15.78571429,89.31051232,0,4,1,4,3,0,31,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,178,2,0,1,0,1,19.77777778,0,0,442.0,3.0,15.78571429,0.0,0.0,4.0,4.0,1.0,0.0,0.0,14.06221719667421,51.68539325842697,14.06221719667421
351,351,352,Nawroz Mangal,Afghanistan,29,453,420,17.42307692,88.22135214,0,2,2,4,3,0,29,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,222,2,1,2,0,2,27.75,0,0,453.0,3.0,17.42307692,0.0,0.0,4.0,2.0,2.0,0.0,0.0,13.569281710286976,53.37837837837838,13.569281710286976
352,352,353,Mohammad Nabi,Afghanistan,71,1371,964,23.63793103,124.240343,0,14,4,2,13,0,71,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,113,0,1,0,0,0,11.3,0,0,1371.0,13.0,23.63793103,0.0,0.0,2.0,14.0,4.0,0.0,0.0,25.658681051721366,51.32743362831859,25.658681051721366
353,353,354,Mohammad Shahzad,Afghanistan,59,1830,1367,33.88888889,117.2448156,1,13,12,3,5,0,59,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,292,0,1,2,0,3,41.71428571,0,0,1830.0,5.0,33.88888889,0.0,0.0,3.0,13.0,12.0,1.0,0.0,27.476017000857915,52.56849315068493,27.476017000857915
354,354,355,Raees Ahmadzai,Afghanistan,4,41,35,13.66666667,145.0,0,0,0,0,1,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,41,0,0,0,0,1,13.66666667,0,0,41.0,1.0,13.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333335609757,20.0,9.333333335609757
355,355,356,Noor Ali Zadran,Afghanistan,18,433,435,28.86666667,98.06707369,0,3,3,1,3,0,18,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,237,0,2,1,0,1,26.33333333,0,0,433.0,3.0,28.86666667,0.0,0.0,1.0,3.0,3.0,0.0,0.0,14.012009238845264,52.53164556962025,14.012009238845264
356,356,357,Shafiqullah,Afghanistan,34,394,294,17.13043478,148.6425472,0,3,1,4,11,0,34,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,104,1,0,0,0,3,14.85714286,0,0,394.0,11.0,17.13043478,0.0,0.0,4.0,3.0,1.0,0.0,0.0,16.819907303654823,50.0,16.819907303654823
357,357,358,Samiullah Shenwari,Afghanistan,50,903,815,23.76315789,100.0855933,0,11,2,2,12,0,50,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,166,1,2,0,0,1,18.44444444,0,0,903.0,12.0,23.76315789,0.0,0.0,2.0,11.0,2.0,0.0,0.0,21.668998074750828,51.80722891566265,21.668998074750828
358,358,359,Mirwais Ashraf,Afghanistan,16,119,116,9.916666667,82.58433174,0,0,0,2,4,0,16,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,64,2,0,0,0,4,10.66666667,0,0,119.0,4.0,9.916666667,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.333333333647056,50.0,9.333333333647056
359,359,360,Hamid Hassan,Afghanistan,8,48,43,16.0,116.6369048,0,0,0,0,5,0,8,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8,48,0,0,0,0,5,16.0,0,0,48.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666664,40.0,18.666666666666664
360,360,361,AF Buurman,Netherlands,2,0,4,0.0,0.0,0,0,0,2,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,361,362,Rizwan Cheema,Canada,17,142,135,8.875,75.24085392,0,1,0,5,1,0,17,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,88,4,0,0,0,1,9.777777778,0,0,142.0,1.0,8.875,0.0,0.0,5.0,1.0,0.0,0.0,0.0,9.233274647887322,50.0,9.233274647887322
362,362,363,JM Davison,Canada,2,0,4,0.0,0.0,0,0,0,2,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,363,364,H Patel,Canada,9,121,155,13.44444444,53.45272537,0,1,0,2,0,0,9,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9,121,2,1,0,0,0,13.44444444,0,0,121.0,0.0,13.44444444,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.115702477024794,46.11570247933884,8.115702477024794
364,364,365,GEF Barnett,Canada,2,66,49,33.0,141.7241379,0,2,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,66,0,2,0,0,0,33.0,0,0,66.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.909090909090909,10.909090909090908,7.909090909090909
365,365,366,A Bagai,Canada,4,165,157,55.0,99.88707362,0,2,1,0,1,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,165,0,2,1,0,1,55.0,0,0,165.0,1.0,55.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.787878787878789,21.454545454545453,10.787878787878789
366,366,367,IS Billcliff,Canada,2,51,39,51.0,139.4444444,0,1,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51,0,1,0,0,1,51.0,0,0,51.0,1.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.588235294117645,10.588235294117647,14.588235294117645
367,367,368,S Dhaniram,Canada,2,5,8,2.5,58.33333333,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,0,2.5,0,0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,10.0,7.000000000000001
368,368,369,U Bhatti,Canada,2,19,14,19.0,135.7142857,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,0,0,0,0,1,19.0,0,0,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
369,369,370,Khurram Chohan,Canada,2,10,10,10.0,100.0,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,0,0,0,0,1,10.0,0,0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,10.0,14.000000000000002
370,370,371,HS Baidwan,Canada,6,52,44,10.4,91.31944444,0,0,0,2,1,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,52,2,0,0,0,1,10.4,0,0,52.0,1.0,10.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.4,30.0,8.4
371,371,372,Imran Farhat,Pakistan,7,76,77,10.85714286,85.53613054,0,0,0,1,0,0,7,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7,76,1,0,0,0,0,10.85714286,0,0,76.0,0.0,10.85714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.000000001842103,35.0,7.000000001842103
372,372,373,AB Dinda,India,2,22,24,22.0,85.0,0,0,0,0,1,2,0,22.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22,0,0,0,0,1,22.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,14.0
373,373,374,A Nehra,India,5,28,42,5.6,37.7443609,0,0,0,3,0,3,2,28.0,0.0,9.333333333,0.0,0.0,1.0,0.0,0.0,0.0,5,28,3,0,0,0,0,5.6,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.999999999749999,0.0,25.0,7.0
